,Date,Close,Adj_Close,PE_LTM,EPS_Est_High_NTM,EPS_Est_Low_NTM,Volume,SI_pc,Vol,n_Buys,n_Sell,n_Hold,Total_Rec,pc_Buy,pc_Sell,pc_Hold
346,5/25/2004,26.1,16.58886467,40.79903583,1.43,1.19,66620300.0,1.523064609,0.148633404,14.0,0.0,2.0,16.0,0.875,0.0,0.125
347,5/26/2004,26.14,16.61428822,40.86156309,1.43,1.19,50341480.0,1.416642385,0.149089915,14.0,0.0,2.0,16.0,0.875,0.0,0.125
348,5/27/2004,26.19,16.64606765,40.93972216,1.43,1.19,49089690.0,1.416642385,0.12469079,14.0,0.0,2.0,16.0,0.875,0.0,0.125
349,5/28/2004,26.23,16.6714912,41.00224942,1.43,1.19,37396200.0,1.416642385,0.124605674,14.0,0.0,2.0,16.0,0.875,0.0,0.125
350,6/1/2004,26.11,16.59522056,40.81466764,1.43,1.19,48483540.0,1.416642385,0.116680894,14.0,0.0,2.0,16.0,0.875,0.0,0.125
351,6/2/2004,26.13,16.60793233,40.84593127,1.43,1.2,54022510.0,1.416642385,0.112668894,14.0,0.0,2.0,16.0,0.875,0.0,0.125
352,6/3/2004,25.89,16.45539105,40.47076773,1.43,1.2,45946520.0,1.416642385,0.116754417,14.0,0.0,2.0,16.0,0.875,0.0,0.125
353,6/4/2004,25.95,16.49352637,40.56455861,1.43,1.2,48819780.0,1.416642385,0.117240939,14.0,0.0,2.0,16.0,0.875,0.0,0.125
354,6/7/2004,26.43,16.79860894,41.31488571,1.43,1.2,65229570.0,1.416642385,0.131939111,13.0,0.0,2.0,15.0,0.8666666666666667,0.0,0.1333333333333333
355,6/8/2004,26.6,16.90665902,41.58062655,1.43,1.2,58252830.0,1.416642385,0.123523602,13.0,0.0,2.0,15.0,0.8666666666666667,0.0,0.1333333333333333
356,6/9/2004,26.47,16.82403249,41.37741297,1.43,1.2,50386070.0,1.416642385,0.124377587,13.0,0.0,2.0,15.0,0.8666666666666667,0.0,0.1333333333333333
357,6/10/2004,26.77,17.01470909,41.8463674,1.43,1.2,48111710.0,1.416642385,0.129336537,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
358,6/14/2004,26.9,17.09733562,42.04958099,1.43,1.2,67441000.0,1.416642385,0.129716874,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
359,6/15/2004,27.405,17.41830791,42.83898762,1.43,1.2,114245000.0,1.416642385,0.141678612,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
360,6/16/2004,27.32,17.36428287,42.7061172,1.43,1.2,67437100.0,1.416642385,0.136885337,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
361,6/17/2004,27.769,17.64966219,43.40798567,1.43,1.2,106009700.0,1.416642385,0.133196405,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
362,6/18/2004,28.35,18.01893921,44.31619409,1.43,1.2,134291100.0,1.416642385,0.143313854,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
363,6/21/2004,28.35,18.01893921,44.31619409,1.43,1.2,116884900.0,1.416642385,0.136920802,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
364,6/22/2004,28.29,17.98080389,44.2224032,1.43,1.2,99479600.0,1.416642385,0.139017896,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
365,6/23/2004,28.3,17.98715978,44.23803502,1.43,1.2,58638260.0,1.416642385,0.139600143,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
366,6/24/2004,28.39,18.04436276,44.37872135,1.43,1.2,65528480.0,1.416642385,0.13556819,14.0,0.0,2.0,16.0,0.875,0.0,0.125
367,6/25/2004,28.57,18.15876872,44.66009401,1.43,1.2,76597400.0,1.553877677,0.132213217,14.0,0.0,2.0,16.0,0.875,0.0,0.125
368,6/28/2004,28.28,17.97444801,44.20677139,1.43,1.2,77109200.0,1.553877677,0.141254661,14.0,0.0,2.0,16.0,0.875,0.0,0.125
369,6/29/2004,28.5,18.11427752,44.55067131,1.43,1.2,55481830.0,1.553877677,0.141745443,14.0,0.0,2.0,16.0,0.875,0.0,0.125
370,6/30/2004,28.56,18.15241284,44.6444622,1.43,1.2,83619500.0,1.553877677,0.141631333,14.0,0.0,2.0,16.0,0.875,0.0,0.125
371,7/1/2004,28.63,18.19690405,44.7538849,1.44,1.2,78974400.0,1.553877677,0.138282517,14.0,0.0,2.0,16.0,0.875,0.0,0.125
372,7/2/2004,28.57,18.15876872,44.66009401,1.44,1.2,36693430.0,1.553877677,0.139577267,14.0,0.0,2.0,16.0,0.875,0.0,0.125
373,7/6/2004,28.02,17.80919495,43.80034421,1.44,1.2,69168200.0,1.553877677,0.155568109,14.0,0.0,2.0,16.0,0.875,0.0,0.125
374,7/7/2004,28.1,17.86004204,43.92539873,1.44,1.2,66315400.0,1.553877677,0.155516214,14.0,0.0,2.0,16.0,0.875,0.0,0.125
375,7/8/2004,27.64,17.56767125,43.20633526,1.44,1.2,59132500.0,1.553877677,0.161197298,14.0,0.0,2.0,16.0,0.875,0.0,0.125
376,7/9/2004,27.86,17.70750076,43.55023518,1.44,1.2,50254840.0,1.553877677,0.161789127,14.0,0.0,2.0,16.0,0.875,0.0,0.125
377,7/12/2004,27.89,17.72656842,43.59713062,1.44,1.2,45766450.0,1.553877677,0.15979552,14.0,0.0,2.0,16.0,0.875,0.0,0.125
378,7/13/2004,27.6,17.5422477,43.143808,1.44,1.2,43466800.0,1.553877677,0.162449732,14.0,0.0,2.0,16.0,0.875,0.0,0.125
379,7/14/2004,28.13,17.8791097,43.97229417,1.44,1.2,87663700.0,1.553877677,0.173241982,14.0,0.0,2.0,16.0,0.875,0.0,0.125
380,7/15/2004,27.87,17.71385665,43.565867,1.44,1.2,46761730.0,1.553877677,0.166643524,14.0,0.0,2.0,16.0,0.875,0.0,0.125
381,7/16/2004,27.48,17.46597706,42.95622623,1.44,1.2,66407500.0,1.553877677,0.174069433,14.0,0.0,2.0,16.0,0.875,0.0,0.125
382,7/19/2004,27.95,17.76470374,43.69092151,1.44,1.2,60364130.0,1.553877677,0.17484517,14.0,0.0,2.0,16.0,0.875,0.0,0.125
383,7/20/2004,28.32,17.99987155,44.26929865,1.44,1.2,90202900.0,1.553877677,0.165445382,14.0,0.0,2.0,16.0,0.875,0.0,0.125
384,7/21/2004,28.86,18.34308944,45.11341663,1.44,1.21,201564000.0,1.553877677,0.177981403,14.0,0.0,2.0,16.0,0.875,0.0,0.125
385,7/22/2004,29.0,18.43207186,38.66666667,1.44,1.2,125990400.0,1.544248941,0.17815157,14.0,0.0,2.0,16.0,0.875,0.0,0.125
386,7/23/2004,28.03,17.81555083,37.37333333,1.27,1.21,97557600.0,1.544248941,0.215946887,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
387,7/26/2004,28.66,18.21597171,38.21333333,1.3,1.21,72406300.0,1.544248941,0.229635237,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
388,7/27/2004,28.44,18.0761422,37.92,1.3,1.21,72988600.0,1.544248941,0.230257441,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
389,7/28/2004,28.58,18.16512461,38.10666667,1.3,1.21,62725940.0,1.297064261,0.227939631,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
390,7/29/2004,28.48,18.10156574,37.97333333,1.3,1.21,60149010.0,1.297064261,0.226762319,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
391,7/30/2004,28.49,18.10792163,37.98666667,1.3,1.21,59555160.0,1.297064261,0.226635516,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
392,8/2/2004,28.52,18.12698929,38.02666667,1.3,1.21,52273370.0,1.297064261,0.226488032,13.0,0.0,3.0,16.0,0.8125,0.0,0.1875
393,8/3/2004,28.07,17.84097438,37.42666667,1.3,1.21,53996960.0,1.297064261,0.232916979,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
394,8/4/2004,28.06,17.8346185,37.41333333,1.3,1.21,46219270.0,1.297064261,0.222882642,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
395,8/5/2004,27.53,17.49775649,36.70666667,1.3,1.21,55618230.0,1.297064261,0.232174656,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
396,8/6/2004,27.14,17.24987691,36.18666667,1.3,1.21,75666900.0,1.297064261,0.230411297,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
397,8/9/2004,27.18,17.27530045,36.24,1.3,1.21,51878810.0,1.297064261,0.228382002,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
398,8/10/2004,27.72,17.61851834,36.96,1.3,1.21,57701640.0,1.297064261,0.239508049,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
399,8/11/2004,27.41,17.42148585,36.54666667,1.3,1.21,53103320.0,1.297064261,0.239947787,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
400,8/12/2004,26.88,17.08462385,35.84,1.3,1.21,50341300.0,1.297064261,0.237926407,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
401,8/13/2004,27.02,17.17360626,36.02666667,1.3,1.21,43345710.0,1.297064261,0.237753205,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
402,8/16/2004,27.09,17.21809747,36.12,1.3,1.21,54359860.0,1.297064261,0.233584383,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
403,8/17/2004,27.05,17.19267392,36.06666667,1.3,1.21,56880450.0,1.297064261,0.224600226,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
404,8/18/2004,27.46,17.45326528,36.61333333,1.3,1.21,58861070.0,1.297064261,0.226251377,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
405,8/19/2004,27.12,17.23716513,36.16,1.3,1.21,46301580.0,1.297064261,0.216565573,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
406,8/20/2004,27.2,17.28801223,36.26666667,1.3,1.21,46498930.0,1.297064261,0.21580413,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
407,8/23/2004,27.24,17.36450785,36.32,1.3,1.21,39573380.0,1.297064261,0.185210684,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
408,8/24/2004,27.24,17.36450785,36.32,1.3,1.21,40835780.0,1.297064261,0.164613699,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
409,8/25/2004,27.55,17.56212156,36.73333333,1.3,1.21,53543760.0,1.297064261,0.169819195,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
410,8/26/2004,27.44,17.49200057,36.58666667,1.3,1.21,35483000.0,1.297064261,0.168464417,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
411,8/27/2004,27.46,17.50474984,36.61333333,1.3,1.21,33261980.0,1.297064261,0.168562247,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
412,8/30/2004,27.3,17.40275567,36.4,1.3,1.21,36682520.0,1.244539275,0.169025751,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
413,8/31/2004,27.3,17.40275567,36.4,1.3,1.21,52162780.0,1.244539275,0.168833997,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
414,9/1/2004,27.39,17.46012739,36.52,1.3,1.21,48510040.0,1.24331397,0.16177897,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
415,9/2/2004,27.62,17.60674401,36.82666667,1.3,1.21,42224740.0,1.24331397,0.165021347,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
416,9/3/2004,27.11,17.28163759,36.14666667,1.3,1.21,46226740.0,1.24331397,0.164419258,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
417,9/7/2004,27.36,17.44100348,36.48,1.3,1.21,45622540.0,1.24331397,0.159844557,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
418,9/8/2004,27.26,17.37725713,36.34666667,1.3,1.21,53437450.0,1.24331397,0.16044926,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
419,9/9/2004,27.28,17.3900064,36.37333333,1.3,1.21,56973820.0,1.24331397,0.144197222,14.0,0.0,3.0,17.0,0.8235294117647058,0.0,0.1764705882352941
420,9/10/2004,27.49,17.52387375,36.65333333,1.3,1.21,52748400.0,1.24331397,0.141498455,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
421,9/13/2004,27.25,17.37088249,36.33333333,1.3,1.21,48256730.0,1.24331397,0.126656807,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
422,9/14/2004,27.44,17.49200057,36.58666667,1.3,1.21,56071800.0,1.24331397,0.12756733,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
423,9/15/2004,27.19,17.33263467,36.25333333,1.3,1.21,52687790.0,1.24331397,0.131987367,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
424,9/16/2004,27.26,17.37725713,36.34666667,1.3,1.21,35962340.0,1.24331397,0.132039396,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
425,9/17/2004,27.51,17.53662302,36.68,1.3,1.21,67368400.0,1.24331397,0.125251262,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
426,9/20/2004,27.51,17.53662302,36.68,1.3,1.21,51524220.0,1.24331397,0.116480349,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
427,9/21/2004,27.26,17.37725713,36.34666667,1.3,1.21,73905300.0,1.24331397,0.121122003,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
428,9/22/2004,27.12,17.28801222,36.16,1.3,1.21,68411600.0,1.24331397,0.121503893,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
429,9/23/2004,27.35,17.43462885,36.46666667,1.3,1.21,52159010.0,1.24331397,0.125154975,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
430,9/24/2004,27.29,17.39638103,36.38666667,1.3,1.21,49887220.0,1.24331397,0.118603835,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
431,9/27/2004,27.19,17.33263467,36.25333333,1.3,1.21,48033360.0,1.05468234,0.118484975,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
432,9/28/2004,27.27,17.38363176,36.36,1.3,1.21,62057500.0,1.05468234,0.119004596,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
433,9/29/2004,27.58,17.58124547,36.77333333,1.3,1.21,61553770.0,1.05468234,0.123726349,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
434,9/30/2004,27.65,17.62586792,36.86666667,1.3,1.21,71251100.0,1.05468234,0.123912372,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
435,10/1/2004,28.25,18.00834607,37.66666667,1.3,1.21,66350200.0,1.05468234,0.143347741,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
436,10/4/2004,28.12,17.9254758,37.49333333,1.3,1.21,62059160.0,1.05468234,0.142533849,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
437,10/5/2004,28.38,18.09121633,37.84,1.3,1.21,58023810.0,1.05468234,0.126261812,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
438,10/6/2004,28.53,18.18683587,38.04,1.3,1.21,57006150.0,1.05468234,0.124241758,15.0,0.0,3.0,18.0,0.8333333333333334,0.0,0.1666666666666666
439,10/7/2004,28.17,17.95734898,37.56,1.3,1.21,38776680.0,1.05468234,0.133056275,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
440,10/8/2004,27.99,17.84260554,37.32,1.3,1.21,49561880.0,1.05468234,0.135889016,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
441,10/11/2004,28.06,17.88722799,37.41333333,1.3,1.21,44698660.0,1.05468234,0.133965921,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
442,10/12/2004,28.03,17.86810408,37.37333333,1.3,1.21,56420430.0,1.05468234,0.129488532,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
443,10/13/2004,28.03,17.86810408,37.37333333,1.3,1.21,49539570.0,1.05468234,0.127926987,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
444,10/14/2004,27.8,17.72148746,37.06666667,1.3,1.21,41538240.0,1.05468234,0.127048749,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
445,10/15/2004,27.99,17.84260554,37.32,1.3,1.21,49833860.0,1.05468234,0.128526145,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
446,10/18/2004,28.41,18.11034024,37.88,1.3,1.21,50512050.0,1.05468234,0.134391776,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
447,10/19/2004,28.18,17.96372362,37.57333333,1.3,1.21,57051770.0,1.05468234,0.13844879,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
448,10/20/2004,28.699,18.29456721,38.26533333,1.3,1.21,69128200.0,1.05468234,0.145169231,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
449,10/21/2004,28.56,18.20595978,38.58666868,1.41,1.18,95665600.0,1.055430244,0.144978893,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
450,10/22/2004,27.74,17.68323964,37.47878814,1.42,1.15,102133200.0,1.055430244,0.179719235,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
451,10/25/2004,27.63,17.61311865,37.33017002,1.42,1.15,61583050.0,1.055430244,0.180181698,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
452,10/26/2004,27.9,17.78523382,37.69495995,1.42,1.21,77094900.0,1.055430244,0.182155096,15.0,0.0,2.0,17.0,0.8823529411764706,0.0,0.1176470588235294
453,10/27/2004,28.15,17.94459971,38.03272841,1.42,1.21,72660600.0,1.123743249,0.184032252,15.0,0.0,1.0,16.0,0.9375,0.0,0.0625
454,10/28/2004,28.01,17.85535481,37.84357808,1.42,1.21,63089410.0,1.123743249,0.181749158,15.0,0.0,1.0,16.0,0.9375,0.0,0.0625
455,10/29/2004,27.97,17.82985627,37.78953512,1.42,1.21,80199100.0,1.123743249,0.181773734,15.0,0.0,1.0,16.0,0.9375,0.0,0.0625
456,11/1/2004,28.08,17.89997726,37.93815324,1.42,1.21,72965200.0,1.123743249,0.165790572,15.0,0.0,1.0,16.0,0.9375,0.0,0.0625
457,11/2/2004,28.24,18.00197143,38.15432506,1.42,1.21,89482100.0,1.123743249,0.166241413,15.0,0.0,1.0,16.0,0.9375,0.0,0.0625
458,11/3/2004,28.47,18.14858805,38.46507204,1.42,1.2,79732900.0,1.123743249,0.165537927,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
459,11/4/2004,29.0,18.48644375,39.18114117,1.42,1.2,87894400.0,1.123743249,0.176593336,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
460,11/5/2004,29.31,18.68405746,39.59997406,1.42,1.2,95361600.0,1.123743249,0.17260898,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
461,11/8/2004,29.28,18.66493355,39.55944184,1.42,1.2,116089000.0,1.123743249,0.170339364,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
462,11/9/2004,29.77,18.97729071,40.22146802,1.42,1.2,100601300.0,1.123062085,0.177555371,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
463,11/10/2004,29.73,18.95179216,40.16742507,1.42,1.2,84214600.0,1.123062085,0.177633707,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
464,11/11/2004,29.98,19.11115806,40.50519353,1.42,1.2,88754000.0,1.123062085,0.178335402,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
465,11/12/2004,29.97,19.10478342,40.49168279,1.42,1.2,162601400.0,1.123062085,0.17399426,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
466,11/15/2004,27.39,19.46002298,37.0059123,1.42,1.2,104734100.0,1.123062085,0.181212473,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
467,11/16/2004,27.12,19.26819362,36.64112236,1.42,1.2,64592720.0,1.123062085,0.183010531,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
468,11/17/2004,27.17,19.30371757,36.70867606,1.42,1.2,59091050.0,1.123062085,0.178611068,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
469,11/18/2004,27.07,19.23266966,36.57356867,1.42,1.2,65275520.0,1.123062085,0.171702871,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
470,11/19/2004,26.86,19.08346905,36.28984317,1.42,1.2,85866200.0,1.123062085,0.17355086,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
471,11/22/2004,26.65,18.93426843,36.00611766,1.42,1.2,92498300.0,1.123062085,0.136854237,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
472,11/23/2004,26.53,18.84901094,35.8439888,1.42,1.2,70475600.0,1.123062085,0.13722568,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
473,11/24/2004,26.64,18.92716364,35.99260692,1.42,1.2,60074730.0,1.123062085,0.135244193,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
474,11/26/2004,26.6,18.89874448,35.93856397,1.42,1.2,24407700.0,1.585275842,0.134275584,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
475,11/29/2004,26.77,19.01952593,36.16824652,1.42,1.2,67082900.0,1.585275842,0.132078442,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
476,11/30/2004,26.81,19.04794509,36.22228948,1.42,1.2,76200900.0,1.585275842,0.131226755,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
477,12/1/2004,27.25,19.3605559,36.81676196,1.42,1.2,100955100.0,1.585275842,0.138902915,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
478,12/2/2004,27.09,19.24687924,36.60059015,1.42,1.2,96327200.0,1.585275842,0.142593753,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
479,12/3/2004,27.23,19.34634632,36.78974049,1.38,1.2,76819400.0,1.585275842,0.141671265,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
480,12/6/2004,27.33,19.41739423,36.92484787,1.38,1.2,55329710.0,1.585275842,0.130214253,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
481,12/7/2004,27.07,19.23266966,36.57356867,1.38,1.2,131434600.0,1.585275842,0.132771767,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
482,12/8/2004,27.36,19.43870861,36.96538008,1.38,1.2,95663400.0,1.585275842,0.136229159,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
483,12/9/2004,27.23,19.34634632,36.78974049,1.38,1.2,83008100.0,1.585275842,0.127047307,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
484,12/10/2004,27.08,19.23977445,36.58707941,1.38,1.2,70949600.0,1.585275842,0.128797591,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
485,12/13/2004,27.25,19.3605559,36.81676196,1.38,1.2,93841300.0,1.585275842,0.127414101,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
486,12/14/2004,27.23,19.34634632,36.78974049,1.38,1.2,127862300.0,1.585275842,0.127459326,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
487,12/15/2004,27.11,19.26108883,36.62761163,1.38,1.2,106358500.0,1.585275842,0.110662888,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
488,12/16/2004,27.16,19.29661278,36.69516532,1.38,1.2,89861400.0,1.585275842,0.10542556,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
489,12/17/2004,26.96,19.15451696,36.42495055,1.38,1.2,128967200.0,1.585275842,0.10828334,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
490,12/20/2004,26.95,19.14741217,36.41143981,1.38,1.2,85557900.0,1.585275842,0.107610323,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
491,12/21/2004,27.07,19.23266966,36.57356867,1.38,1.2,94685100.0,1.585275842,0.105071068,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
492,12/22/2004,26.97,19.16162175,36.43846129,1.38,1.2,63806460.0,1.585275842,0.101917467,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
493,12/23/2004,27.01,19.19004092,36.49250424,1.38,1.2,65821400.0,1.585275842,0.100253622,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
494,12/27/2004,26.85,19.07636426,36.27633243,1.38,1.2,55970370.0,1.585275842,0.102155603,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
495,12/28/2004,26.95,19.14741217,36.41143981,1.38,1.2,55109860.0,1.180289409,0.102547109,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
496,12/29/2004,26.9,19.11188821,36.34388612,1.38,1.2,47686110.0,1.180289409,0.100679865,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
497,12/30/2004,26.76,19.01242114,36.15473578,1.38,1.2,48357390.0,1.180289409,0.102290808,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
498,12/31/2004,26.72,18.98400197,36.10069283,1.38,1.2,55026720.0,1.180289409,0.083206567,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
499,1/3/2005,26.74,18.99821155,36.12771431,1.38,1.2,65448760.0,1.180289409,0.081384497,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
500,1/4/2005,26.84,19.06925947,36.26282169,1.38,1.2,109566200.0,1.180289409,0.080254641,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
501,1/5/2005,26.78,19.02663072,36.18175726,1.38,1.15,72498300.0,1.180289409,0.078813027,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
502,1/6/2005,26.75,19.00531634,36.14122505,1.38,1.15,76905376.0,1.180289409,0.072382044,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
503,1/7/2005,26.67,18.94847802,36.03313914,1.38,1.15,68882200.0,1.180289409,0.060123611,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
504,1/10/2005,26.8,19.0408403,36.20877874,1.38,1.15,71195200.0,1.180289409,0.062180291,14.0,0.0,1.0,15.0,0.9333333333333332,0.0,0.0666666666666666
505,1/11/2005,26.73,18.99110676,36.11420357,1.38,1.15,65751400.0,1.180289409,0.060154711,14.0,0.0,0.0,14.0,1.0,0.0,0.0
506,1/12/2005,26.78,19.02663072,36.18175726,1.38,1.15,73085900.0,1.180289409,0.055579271,14.0,0.0,0.0,14.0,1.0,0.0,0.0
