Date,Close,Adj. Close,P/E (LTM),EPS - Est High (NTM),EPS - Est Low (NTM),Volume,SI (%),Vol,# Buys,# Sell,# Hold,Total Rec,% Buy,% Sell,% Hold,Rating,Mkt Cap,EPS - Est Avg (NTM),std_5days,std_10days,std_15days,% change_5d,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15
9/27/2010,28.82202434,11.61225872,4.85,2.88,25686180.0,1.101014701,0.3344999,13.0,0.0,5.0,4.30769,9.307690000000001,0.0,0.5371902158322849,0.46280978416771507,154958.742,3.9946,35.35,0.5915649548846605,0.718981048998569,0.6476006703375123,-0.03489924748662476,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0
9/28/2010,28.7261476,11.57363043,4.85,2.88,31442540.0,1.101014701,0.325178588,13.0,0.0,5.0,4.30769,9.307690000000001,0.0,0.5371902158322849,0.46280978416771507,154443.2702,3.9946,35.04,0.4659449315505327,0.5485058351595671,0.6526037046935526,-0.03720128110981028,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
9/29/2010,28.32789035,11.41317445,4.85,2.88,40206960.0,1.101014701,0.319788447,13.0,0.0,5.0,4.30769,9.307690000000001,0.0,0.5371902158322849,0.46280978416771507,152302.0798,3.9946,35.2,0.33074310989984007,0.4364018925839988,0.5915300899664336,-0.024787180670857833,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0
9/30/2010,28.06976065,11.3091752,4.85,2.88,54893040.0,1.101014701,0.320012497,13.0,0.0,5.0,4.30769,9.307690000000001,0.0,0.5371902158322849,0.46280978416771507,150914.2712,3.9946,35.11,0.3529571925739947,0.43777504248788074,0.649676021926143,-0.01764705889900488,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0
10/1/2010,28.62289572,11.53203073,4.7305,2.88,38973700.0,1.101014701,0.300841185,13.0,0.0,5.0,4.30769,9.307690000000001,0.0,0.5371902158322849,0.46280978416771507,153888.1468,3.9687,35.43,0.4801072153729546,0.4525711021127137,0.7516520057189976,-0.04257593867810794,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10/4/2010,28.76320403,11.57363043,4.7305,2.88,38886010.0,1.101014701,0.299078153,13.0,0.0,5.0,4.30769,9.307690000000001,0.0,0.5371902158322849,0.46280978416771507,154443.2702,3.9642,34.54,0.3097292969665687,0.4284603089927032,0.7804089306722904,-0.006908904719910446,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/5/2010,29.27274474,11.77865751,4.7305,2.88,42379480.0,1.101014701,0.29140042,13.0,0.0,5.0,4.30769,9.307690000000001,0.0,0.5371902158322849,0.46280978416771507,157179.2357,3.954,35.07,0.29590137327888527,0.45783119068936823,0.7502115084598423,0.0012899895424891505,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/6/2010,29.46474559,11.8559141,4.7305,2.88,31559810.0,1.101014701,0.2789368,13.0,0.0,5.0,4.2963,9.296299999999999,0.0,0.5378483912954617,0.46215160870453836,158210.1792,3.9572,33.95,0.4567013073206888,0.5426487447157172,0.7213630004707345,0.03335420952022993,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/7/2010,29.18412897,11.74300063,4.7305,2.88,26923900.0,1.101014701,0.272102952,13.0,0.0,5.0,4.2963,9.296299999999999,0.0,0.5378483912954617,0.46215160870453836,156703.4156,3.9572,34.34,0.5531425596884568,0.5028881493018579,0.6720505956762571,0.0496970728533804,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/8/2010,29.02905136,11.68060108,4.7305,2.88,28178480.0,1.101014701,0.257982861,13.0,0.0,5.0,4.2963,9.296299999999999,0.0,0.5378483912954617,0.46215160870453836,155870.7305,3.9585,34.35,0.35483214372127975,0.4005455878910867,0.6068624092282499,0.019607843157806146,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
