Date,Close,Adj. Close,P/E (LTM),EPS - Est High (NTM),EPS - Est Low (NTM),Volume,SI (%),Vol,# Buys,# Sell,# Hold,Total Rec,% Buy,% Sell,% Hold,Rating,Mkt Cap,EPS - Est Avg (NTM),std_5days,std_10days,std_15days,% change_5d,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15
1/28/2003,24.41,15.37871702,32.9755689,1.075,0.95,86413978.0,0.953692248,0.403875883,12.0,0.0,6.0,18.0,0.6666666666666666,0.0,0.3333333333333333,4.19355,261235.82,21.62,0.6145791242793719,0.7557108500537016,1.3207516799156456,-0.04208065458796019,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1/29/2003,24.955,15.72207633,33.71181163,1.075,0.95,107226456.0,0.953692248,0.413706762,12.0,0.0,6.0,18.0,0.6666666666666666,0.0,0.3333333333333333,4.19355,267068.41,22.08,0.709371200430353,0.7755695040133768,1.4569751770935104,-0.04274509803921568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1/30/2003,24.12,15.19601206,32.58380671,1.075,0.95,88387880.0,0.953692248,0.427621884,12.0,0.0,6.0,18.0,0.6666666666666666,0.0,0.3333333333333333,4.19355,258132.24,21.82,0.6759308396574313,0.7869175094421693,1.480321956615552,-0.0453328232593727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0
1/31/2003,23.73,14.9503054,32.05695412,1.075,0.95,107182960.0,0.953692248,0.426045199,12.0,0.0,6.0,18.0,0.6666666666666666,0.0,0.3333333333333333,4.19355,253943.8732,21.85,0.3529766281214658,0.5343399354967457,1.5881917690373841,-0.032296890672016035,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
2/3/2003,24.28,15.2968148,32.79995137,1.075,0.95,80820520.0,0.953692248,0.409749496,12.0,0.0,6.0,18.0,0.6666666666666666,0.0,0.3333333333333333,4.19355,259829.6351,22.16,0.4641255218149497,0.5330634733938038,1.6500164501344483,-0.034777303233679085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
2/4/2003,23.66,14.90620421,31.96239083,1.075,0.95,82124480.0,0.953692248,0.415413881,11.0,0.0,6.0,17.0,0.6470588235294118,0.0,0.35294117647058826,4.16667,253194.7762,22.05,0.44688365376236266,0.5022795259835124,1.6131772848577284,-0.005325686194182671,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
2/5/2003,23.48,14.79280113,31.71922809,1.075,0.95,101376740.0,0.953692248,0.406016093,11.0,0.0,6.0,17.0,0.6470588235294118,0.0,0.35294117647058826,4.16667,251268.5269,22.17,0.5201730481291772,0.5173224333044141,1.5496790758396524,-0.051893408134642285,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
2/6/2003,23.71,14.93770506,32.02993603,1.075,0.95,83617960.0,0.953692248,0.399981522,11.0,0.0,6.0,17.0,0.6470588235294118,0.0,0.35294117647058826,4.16667,253729.8455,22.09,0.3335865704730936,0.3585154575933009,1.383170357582622,-0.026533996683250436,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2/7/2003,23.29,14.67309788,31.46255632,1.075,0.95,75852120.0,0.953692248,0.394791749,11.0,0.0,6.0,17.0,0.6470588235294118,0.0,0.35294117647058826,4.16667,249235.2637,21.44,0.30061603416983634,0.3176935105831832,1.1491873940601098,-0.0008428150021070195,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
2/10/2003,23.69,14.92510472,32.00291795,1.075,0.95,74333418.0,0.953692248,0.383502025,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13793,253515.8178,21.4,0.3719274122728795,0.36442077328275385,0.9083648312581605,-0.040774299835255434,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
2/11/2003,23.22,14.62899669,31.36799303,1.075,0.95,84596680.0,0.953692248,0.384017412,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13793,248486.1667,20.78,0.17924843095547657,0.528063811379732,0.8702418930279971,0.0012679628064243928,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0
2/12/2003,23.22,14.62899669,31.36799303,1.075,0.95,71576300.0,0.953692248,0.380366868,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13793,248486.1667,21.13,0.22398660674245782,0.5909523857488205,0.8469176605842648,-0.01107325383304947,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0
2/13/2003,23.495,14.80225139,31.73949165,1.075,0.95,73839528.0,0.953692248,0.381396968,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13793,251429.0477,20.06,0.25185313180502755,0.5918335445414065,0.8096248396340007,-0.020666385491353943,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2/14/2003,24.15,15.21491258,32.62433384,1.09,0.95,90770856.0,0.953692248,0.401650224,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13333,258438.455,20.06,0.2052924742897325,0.6363701316407337,0.5906981341720031,0.00880206097037363,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/18/2003,24.96,15.72522641,33.71856615,1.09,0.95,57543700.0,0.953692248,0.423333176,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13333,267106.5771,21.39,0.38739514710434875,0.5954944257598986,0.5267605401571634,0.019417475728155224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/19/2003,24.53,15.50401141,33.13767739,1.09,0.95,47130600.0,0.953692248,0.346462448,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13333,262504.9815,21.19,0.747248285377759,0.5866119766175181,0.5703960612299727,0.07493540051679595,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2/20/2003,24.15,15.26383512,32.62433384,1.09,0.95,51027900.0,0.953692248,0.349606535,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13333,258438.455,21.36,0.7181956557930442,0.5363417753634339,0.5789672661196792,0.05641688199827745,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2/21/2003,24.61,15.55457484,33.24574972,1.09,0.95,57081000.0,0.953692248,0.357145398,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13333,263361.0923,21.78,0.5413594000292229,0.48002343692782345,0.5069547270103077,0.027878271972760056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
2/24/2003,24.07,15.2132717,32.51626151,1.09,0.95,62548553.0,0.953692248,0.350524426,10.0,0.0,6.0,16.0,0.625,0.0,0.375,4.13333,257582.3442,21.78,0.34190641994557613,0.4533627441440001,0.5405673826990448,0.019047619047619084,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2/25/2003,24.19,15.28911684,32.67837,1.09,0.95,68473109.0,0.953692248,0.313017045,10.0,0.0,5.0,15.0,0.6666666666666666,0.0,0.3333333333333333,4.17241,258866.5105,21.88,0.36246379129507594,0.4932443613463822,0.5410314223776659,-0.0356570512820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
2/26/2003,23.6,14.91621155,31.88133658,1.09,0.95,57314562.0,0.953692248,0.320720845,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.24138,252552.6931,21.64,0.24289915602982246,0.48616869500205395,0.5370122371577235,-0.0138605788830004,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
2/27/2003,23.58,14.90357069,31.8543185,1.09,0.945,75639266.0,0.953692248,0.320138733,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.24138,252338.6654,21.62,0.3601110939696242,0.45115284426554236,0.5391070659631803,-0.022774327122153094,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
2/28/2003,23.7,14.97941584,32.01642699,1.09,0.945,56737928.0,0.953692248,0.309606174,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.24138,253622.8317,22.01,0.4327239304683761,0.45995289613901413,0.5342580525052169,-0.04185290532303946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3/3/2003,23.54,14.87828898,31.80028234,1.085,0.945,50841129.0,0.953692248,0.288058001,10.0,0.0,4.0,14.0,0.7142857142857143,0.0,0.2857142857142857,4.21429,251910.61,21.81,0.2826128093346095,0.33332666659999893,0.5345151340901668,-0.015371832156211093,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3/4/2003,23.07,14.58122883,31.16535742,1.085,0.945,56803900.0,0.953692248,0.290941936,10.0,0.0,4.0,14.0,0.7142857142857143,0.0,0.2857142857142857,4.21429,246880.9589,22.27,0.2681790446697885,0.34650637319776223,0.5178750079020267,-0.026870607689127825,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3/5/2003,23.44,14.81508469,31.66519193,1.085,0.945,55631397.0,0.953692248,0.284574283,10.0,0.0,4.0,14.0,0.7142857142857143,0.0,0.2857142857142857,4.21429,250840.4715,22.42,0.24641428530018272,0.3135105881607333,0.5600282730958026,-0.022457627118644116,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3/6/2003,23.27,14.70763741,31.43553823,1.085,0.945,51553414.0,0.953692248,0.271524971,10.0,0.0,4.0,14.0,0.7142857142857143,0.0,0.2857142857142857,4.21429,249021.236,22.69,0.24016660883644864,0.3017154656662832,0.5443862861713443,-0.005937234944868406,2.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3/7/2003,23.56,14.89092984,31.82730042,1.085,0.945,66167680.0,0.953692248,0.273871221,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.24138,252124.6377,22.97,0.24337214302380591,0.5202307180472915,0.5401470258400111,-0.018143459915611802,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3/10/2003,22.95,14.50538369,31.00324892,1.085,0.945,48721361.0,0.953692248,0.286334512,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.24138,245596.7927,22.88,0.20598543637839992,0.6875592903726763,0.5370004877181436,0.0008496176720475605,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3/11/2003,22.79,14.40425683,30.78710427,1.085,0.945,54268389.0,0.953692248,0.280876469,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.24138,243884.571,22.78,0.25232915011944224,1.0180924428666693,0.5836078265737151,-0.005201560468140486,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3/12/2003,23.39,14.78348255,31.59764672,1.085,0.945,72568874.0,0.953692248,0.289650356,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.24138,250305.4022,23.36,0.32506922339711,1.2005924463456457,0.5472398272891227,-0.02773037542662125,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
3/13/2003,24.67,15.59249741,33.32680396,1.085,0.945,81041416.0,0.953692248,0.334990446,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,264003.1754,24.42,0.31657542545181877,1.3619332664349684,0.4960385929686175,0.005156854318865535,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0
3/14/2003,24.86,15.71258556,33.58347574,1.085,0.945,75701349.0,0.953692248,0.335168178,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,266036.4386,24.71,0.7394727851652159,1.4174484117596664,0.5526154264258372,0.04711375212224122,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0
3/17/2003,25.93,16.38887142,35.02894312,1.085,0.945,101197122.0,0.953692248,0.36029058,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,277486.9209,26.55,0.9705771478867617,1.4726472761662925,0.5870247824735304,0.0832244008714597,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3/18/2003,26.04,16.45839613,35.17754257,1.085,0.945,78377645.0,0.953692248,0.350751202,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,278664.0733,26.78,1.2461621082347194,1.2892672337417095,0.8295047288822985,0.13777972795085566,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/19/2003,26.32,16.63536814,35.55579572,1.085,0.945,73828591.0,0.953692248,0.335496687,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,281660.4611,26.54,1.0798935132687846,0.9688188685198071,1.0136177545707021,0.11329628046173572,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/20/2003,26.25,16.59112514,35.46123243,1.085,0.945,72006425.0,0.953692248,0.330548362,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,280911.3642,27.45,0.7461434178494101,0.6482977710897978,1.186138994505161,0.06688285366842313,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/21/2003,26.57,16.79337885,35.89352174,1.295,0.945,85826301.0,0.953692248,0.324537345,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,284335.8075,27.93,0.591396652002698,0.5932996245106219,1.3014453503701184,0.055913113435237353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3/24/2003,25.29,15.98436399,34.1643645,1.295,0.945,61250394.0,0.953692248,0.369568217,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,270638.0343,26.23,0.24993999279827186,0.6254998001598401,1.42005868423339,0.024681835711531066,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
3/25/2003,25.49,16.11077256,34.43454532,1.295,0.945,63608930.0,0.953692248,0.360048036,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,272778.3113,26.9,0.4876781725687551,0.7703541753995724,1.4124092891226678,-0.02880184331797235,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3/26/2003,25.25,15.95908227,34.11032834,1.295,0.945,51687898.0,0.953692248,0.362378753,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,270209.9789,27.76,0.5596248743578155,0.8253107158990347,1.367557085079954,-0.0315349544072949,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
3/27/2003,25.04,15.82635327,33.82663848,1.295,0.945,60045257.0,0.953692248,0.351444836,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,267962.688,27.77,0.601996677731697,0.7661621528400131,1.325633002434255,-0.0380952380952381,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
3/28/2003,24.67,15.59249741,33.32680396,1.295,0.945,39582173.0,0.953692248,0.356617794,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,264003.1754,27.18,0.604003311249202,0.7088143464813456,1.2524661386925513,-0.05758374106134743,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0
3/31/2003,24.21,15.3017577,32.70538808,1.295,0.945,71461181.0,0.953692248,0.363687618,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.2963,259080.5382,26.03,0.31131977129633015,0.5304756775239028,1.1953290043211653,-0.024515618821668545,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
4/1/2003,24.35,15.3902437,32.89451465,1.29,0.945,49803234.0,0.953692248,0.362897646,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.30769,260578.7321,25.54,0.5035076960682915,0.5266621202335403,1.0768154106305443,-0.05021577089054522,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4/2/2003,25.72,16.25614242,34.74525326,1.29,0.945,68328205.0,0.953692248,0.397383573,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.30769,275239.63,26.38,0.44201809917694473,0.5352952352570384,0.8960803535397923,-0.035643564356435585,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
4/3/2003,25.73,16.26246285,34.7587623,1.29,0.945,57710342.0,0.953692248,0.395735584,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.30769,275346.6438,26.65,0.6065228767326083,0.5543088689730855,0.745045220743265,0.02715654952076676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
4/4/2003,25.09,15.85795542,33.89418368,1.29,0.945,55755448.0,0.953692248,0.40711661,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.32,268497.7572,26.22,0.7393104895779572,0.5699283483230339,0.7231103452645183,0.042967166599108174,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0
4/7/2003,25.171,15.90915089,34.00360691,1.3,0.945,65658301.0,0.953692248,0.405856626,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.32,269364.5694,26.82,0.7252585745787491,0.6148521863920714,0.7121061986075093,0.03634861627426679,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
4/8/2003,25.58,16.16765642,34.55612669,1.3,0.945,54145573.0,0.953692248,0.39355425,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.26923,273741.436,26.52,0.5670089946376505,0.5673369467178307,0.7034917469986678,0.03371663244353174,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
4/9/2003,24.57,15.52929313,33.19171355,1.3,0.945,76927109.0,0.953692248,0.42235666,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.30769,262933.0369,25.06,0.3063106266520963,0.5408459320566459,0.6839495038447819,-0.005443234836702978,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4/10/2003,24.59,15.54193398,33.21873164,1.32,0.945,51638640.0,0.953692248,0.414458823,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.30769,263147.0646,25.67,0.4558412004196195,0.47823621546028666,0.6614153438973551,-0.04508356004663817,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4/11/2003,24.2,15.29543727,32.69187904,1.32,0.945,71742754.0,0.953692248,0.374845252,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.30769,258973.5243,25.75,0.42624546918413037,0.438926075780421,0.622644414306164,-0.01992825827022718,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4/14/2003,24.75,15.64306084,33.43487629,1.32,0.945,51950691.0,0.953692248,0.382545251,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.30769,264859.2862,25.05,0.5478541776786953,0.44633332088623323,0.5319560221708265,-0.03857613920781853,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4/15/2003,24.61,15.55457484,36.23097726,1.13,0.965,64352120.0,0.953692248,0.350349619,11.0,0.0,3.0,14.0,0.7857142857142857,0.0,0.21428571428571427,4.30769,263868.42,25.13,0.5120253899954567,0.514372325158429,0.5289553676373654,-0.03244722439405779,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4/16/2003,24.92,15.75050813,36.68736097,1.33,0.94,86373961.0,0.953692248,0.35351333,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,267192.24,24.38,0.2048902145052323,0.5344249245684558,0.5146688903233478,0.0016280016280015932,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
4/17/2003,25.5,16.11709299,37.54124016,1.33,0.94,58519200.0,0.953692248,0.36160595,11.0,0.0,4.0,15.0,0.7333333333333333,0.0,0.26666666666666666,4.25,273411.0,24.99,0.2665145399410704,0.5349984423653333,0.5057089036571284,0.01342008946726319,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0
