Date,Close,Adj. Close,P/E (LTM),EPS - Est High (NTM),EPS - Est Low (NTM),Volume,SI (%),Vol,# Buys,# Sell,# Hold,Total Rec,% Buy,% Sell,% Hold,Rating,Mkt Cap,EPS - Est Avg (NTM),std_5days,std_10days,std_15days,% change_5d,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15
7/18/2012,29.11,62.81369084,0.63,0.43,16841780.0,2.813484869,0.431259118,8.0,0.0,17.0,3.59459,20.59459,0.0,0.8254595017429335,0.17454049825706655,62239.65543,0.5073,34.96,1.4639057346700972,1.1107716286938145,1.3271534235060425,-0.09299321924443006,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/19/2012,29.0,62.57633234,0.63,0.43,13685030.0,2.813484869,0.425428674,8.0,0.0,17.0,3.59459,20.59459,0.0,0.8254595017429335,0.17454049825706655,62004.46607,0.5073,34.46,1.3100190838304602,0.9440081508593492,1.28142663056603,-0.05517689061992857,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/20/2012,28.76,62.05845924,0.63,0.43,11869050.0,2.813484869,0.42522951,8.0,0.0,17.0,3.59459,20.59459,0.0,0.8254595017429335,0.17454049825706655,61491.32566,0.5073,33.9,1.0444113174415521,0.9903557161164085,1.288620236642943,-0.0559895833333333,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/23/2012,28.75,62.03688119,0.63,0.44,12393860.0,2.813484869,0.423282916,8.0,0.0,17.0,3.59459,20.59459,0.0,0.8254595017429335,0.17454049825706655,61469.94481,0.508,34.44,0.4537124640121757,1.6736776704146012,1.3451341657282827,0.018233315631085167,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/24/2012,28.45,61.38953983,0.63,0.44,11539800.0,2.652761654,0.394717519,8.0,0.0,17.0,3.59459,20.59459,0.0,0.8254595017429335,0.17454049825706655,60828.5193,0.508,34.73,0.39606817594954524,2.2700452761025622,1.390854026779778,0.02349590601637594,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/25/2012,29.34,63.30998589,0.63,0.44,17230150.0,2.652761654,0.406035467,8.0,0.0,17.0,3.59459,20.59459,0.0,0.8254595017429335,0.17454049825706655,62731.41499,0.508,35.17,0.25579288496750646,2.9009329916808184,1.452640207149923,-0.022672621092408113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/26/2012,26.845,105.1973651,0.67,0.47,64597380.0,2.652761654,0.479515613,8.0,0.0,17.0,3.59459,20.59459,0.0,0.8254595017429335,0.17454049825706655,57396.89282,0.5434,35.81,0.3317378483079675,3.333757306370363,1.427825769683202,0.011724137931034478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/27/2012,23.705,92.89266303,0.67,0.4,123098300.0,2.652761654,0.621015801,9.0,0.0,15.0,3.67568,18.67568,0.0,0.8031836056304241,0.19681639436957582,50683.3058,0.5341,36.89,0.9423401721246957,3.645029492336105,1.5662613204090574,-0.06658553546592498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/30/2012,23.15,90.71778735,0.67,0.4,29285900.0,2.652761654,0.620196476,9.0,0.0,13.0,3.71429,16.71429,0.0,0.7777775783476296,0.22222242165237055,49496.66861,0.5336,36.14,2.2720051716490444,3.6108507769407105,2.083221977976377,-0.17547826086956528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7/31/2012,21.71,85.07486667,0.67,0.4,56179320.0,2.647458855,0.643069864,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,46510.79999,0.5336,36.0,2.775681447861048,3.330875093558581,2.408805177043669,-0.1862917398945519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
